order_id,customer_id,customer_age,customer_gender,customer_country,customer_segment,is_repeat_customer,order_date,ship_date,delivery_date,order_status,product_id,product_name,brand,category,unit_price,quantity,discount_percent,discount_amount,subtotal,tax_rate,tax_amount,shipping_cost,total_amount,payment_method,shipping_method,product_rating,review_count,is_returned
ORD-101936,CUST-55767,42,Female,France,Silver,0,2021-04-22,2021-04-23,2021-04-30,Delivered,PROD-4588,Fantasy Novel,Oxford,Books,33.47,2,0,0.0,66.94,0.1,6.69,4.99,78.62,Cryptocurrency,Express,2.0,3349,0
ORD-101937,CUST-92689,37,Prefer not to say,Germany,Bronze,1,2021-11-28,2021-12-03,2021-12-11,Processing,PROD-9283,Board Game,Mattel,Toys & Games,114.8,10,30,344.4,1148.0,0.1,80.36,0,883.96,Bank Transfer,Standard,,4787,0
ORD-101938,CUST-53642,42,Male,Germany,Platinum,0,2021-07-12,2021-07-18,2021-07-19,Cancelled,PROD-1604,Dash Cam,Philips,Automotive,272.08,4,0,0.0,1088.32,0.13,141.48,7.99,1237.79,Google Pay,Free Shipping,,1413,0
ORD-101939,CUST-38730,65,Non-Binary,France,Bronze,1,2024-10-29,2024-10-31,2024-11-10,Cancelled,PROD-8584,Cycling Helmet,Adidas,Sports & Fitness,154.28,7,10,108.0,1079.96,0.08,77.76,4.99,1054.71,Google Pay,Standard,,3392,0
ORD-101940,CUST-73680,65,Female,Germany,Bronze,1,2024-01-27,2024-01-30,2024-02-07,Delivered,PROD-5609,Smartwatch,Logitech,Electronics,1279.76,7,0,0.0,8958.32,0.05,447.92,0,9406.24,PayPal,Free Shipping,2.6,2664,0
ORD-101941,CUST-66392,40,Non-Binary,India,Silver,0,2024-11-21,2024-11-22,2024-11-26,Delivered,PROD-3497,Sneakers,Uniqlo,Clothing,85.83,5,0,0.0,429.15,0.13,55.79,7.99,492.93,Debit Card,In-Store Pickup,2.1,2666,0
ORD-101942,CUST-80931,67,Female,Brazil,Platinum,1,2024-03-24,2024-03-29,2024-04-03,Returned,PROD-9246,Dress,Reebok,Clothing,84.18,2,15,25.25,168.36,0.08,11.45,0,154.56,Bank Transfer,Standard,,2965,1
ORD-101943,CUST-42536,20,Female,Mexico,Bronze,1,2021-11-17,2021-11-24,2021-11-26,Delivered,PROD-3481,Mouse,Dell,Electronics,1628.65,9,0,0.0,14657.85,0.12,1758.94,7.99,16424.78,Apple Pay,Free Shipping,1.8,2513,0
ORD-101944,CUST-93907,50,Male,Mexico,Platinum,1,2023-07-09,2023-07-16,2023-07-28,Delivered,PROD-8500,Card Game,Mattel,Toys & Games,117.21,4,0,0.0,468.84,0.14,65.64,0,534.48,Google Pay,Free Shipping,2.2,2750,0
ORD-101945,CUST-40134,28,Prefer not to say,India,Gold,0,2021-05-30,2021-06-02,2021-06-09,Delivered,PROD-7624,Foam Roller,Under Armour,Sports & Fitness,390.49,5,10,195.25,1952.45,0.11,193.29,0,1950.49,Google Pay,In-Store Pickup,3.5,4054,0
ORD-101946,CUST-34826,39,Female,Germany,Silver,1,2021-09-10,2021-09-13,2021-09-27,Delivered,PROD-4271,Card Game,VTech,Toys & Games,58.63,3,0,0.0,175.89,0.07,12.31,7.99,196.19,Credit Card,Express,2.8,121,0
ORD-101947,CUST-56348,73,Female,Japan,Bronze,0,2021-01-24,2021-01-26,2021-01-30,Delivered,PROD-5522,Hoodie,Adidas,Clothing,158.5,2,20,63.4,317.0,0.09,22.82,12.99,289.41,Bank Transfer,Express,3.2,976,0
ORD-101948,CUST-40891,61,Prefer not to say,India,Silver,1,2021-06-27,2021-07-02,2021-07-12,Processing,PROD-7226,Tech Manual,Pearson,Books,45.8,2,15,13.74,91.6,0.1,7.79,4.99,90.64,Credit Card,In-Store Pickup,,176,0
ORD-101949,CUST-65870,53,Female,Canada,Silver,1,2021-12-24,2021-12-26,2021-12-31,Cancelled,PROD-2626,Face Serum,Dove,Beauty & Personal Care,82.44,3,20,49.46,247.32,0.14,27.7,19.99,245.55,Bank Transfer,Standard,,4050,0
ORD-101950,CUST-14871,49,Male,India,Bronze,1,2021-03-09,2021-03-10,2021-03-16,Cancelled,PROD-8825,Children's Book,Penguin,Books,76.65,3,0,0.0,229.95,0.06,13.8,4.99,248.74,PayPal,In-Store Pickup,,4767,0
ORD-101951,CUST-17066,25,Non-Binary,United States,Silver,1,2022-03-16,2022-03-22,2022-03-31,Delivered,PROD-9609,Hair Dryer,Braun,Beauty & Personal Care,108.53,7,15,113.96,759.71,0.05,32.29,12.99,691.03,Cryptocurrency,Express,2.6,1343,0
ORD-101952,CUST-92901,72,Prefer not to say,Canada,Bronze,1,2024-05-19,2024-05-21,2024-05-22,Cancelled,PROD-3904,Dash Cam,WeatherTech,Automotive,228.77,10,0,0.0,2287.7,0.07,160.14,0,2447.84,Gift Card,Standard,,2795,0
ORD-101953,CUST-27718,25,Non-Binary,Canada,Silver,0,2023-12-31,2024-01-02,2024-01-04,Delivered,PROD-8430,Water Bottle,Puma,Sports & Fitness,210.32,6,25,315.48,1261.92,0.11,104.11,19.99,1070.54,PayPal,In-Store Pickup,2.8,4365,0
ORD-101954,CUST-17527,43,Non-Binary,France,Bronze,1,2023-09-30,2023-10-05,2023-10-10,Delivered,PROD-8791,Cookware Set,Dyson,Home & Kitchen,36.74,5,5,9.19,183.7,0.11,19.2,4.99,198.7,Google Pay,Free Shipping,1.3,4399,0
ORD-101955,CUST-75509,52,Female,Japan,Bronze,0,2023-01-07,2023-01-12,2023-01-23,Delivered,PROD-8614,Vacuum Cleaner,Cuisinart,Home & Kitchen,141.75,7,30,297.68,992.25,0.07,48.62,4.99,748.18,Cryptocurrency,Overnight,4.3,2754,0
ORD-101956,CUST-59120,63,Male,Germany,Bronze,0,2021-07-14,2021-07-15,2021-07-28,Delivered,PROD-7891,Speaker,Logitech,Electronics,163.89,4,0,0.0,655.56,0.09,59.0,0,714.56,Apple Pay,Express,2.5,4813,0
ORD-101957,CUST-60821,28,Female,India,Bronze,0,2024-06-19,2024-06-22,2024-06-26,Delivered,PROD-5527,Remote Control Car,LEGO,Toys & Games,35.95,2,10,7.19,71.9,0.09,5.82,0,70.53,Credit Card,In-Store Pickup,1.0,3561,0
ORD-101958,CUST-88913,24,Male,United Kingdom,Bronze,1,2022-08-23,2022-08-23,2022-09-01,Returned,PROD-5834,Knife Set,Cuisinart,Home & Kitchen,505.15,4,5,101.03,2020.6,0.06,115.17,0,2034.74,Cryptocurrency,Standard,,1558,1
ORD-101959,CUST-57815,44,Prefer not to say,Australia,Silver,1,2024-05-09,2024-05-09,2024-05-10,Processing,PROD-7047,Shampoo,Dove,Beauty & Personal Care,14.0,2,15,4.2,28.0,0.05,1.19,0,24.99,Bank Transfer,Express,,2725,0
ORD-101960,CUST-52799,68,Prefer not to say,Brazil,Platinum,1,2021-02-27,2021-03-01,2021-03-13,Delivered,PROD-7937,Boots,Uniqlo,Clothing,79.19,3,10,23.76,237.57,0.06,12.83,19.99,246.63,Debit Card,Standard,4.7,4319,0
ORD-101961,CUST-29812,20,Non-Binary,Brazil,Silver,1,2023-06-28,2023-07-02,2023-07-04,Shipped,PROD-3105,Headphones,Dell,Electronics,1465.36,4,15,879.22,5861.44,0.14,697.51,7.99,5687.72,Debit Card,Free Shipping,,4751,0
ORD-101962,CUST-51582,56,Male,India,Bronze,1,2022-10-09,2022-10-16,2022-10-25,Shipped,PROD-2856,Steering Cover,Nextbase,Automotive,255.63,8,15,306.76,2045.04,0.07,121.68,0,1859.96,Apple Pay,Standard,,4293,0
ORD-101963,CUST-44563,46,Female,United Kingdom,Platinum,0,2023-10-23,2023-10-27,2023-11-02,Cancelled,PROD-2514,Jeans,Levi's,Clothing,57.11,5,0,0.0,285.55,0.07,19.99,19.99,325.53,Apple Pay,Free Shipping,,3411,0
ORD-101964,CUST-70490,34,Male,United Kingdom,Bronze,1,2022-12-22,2022-12-29,2023-01-10,Processing,PROD-1473,Monitor,Lenovo,Electronics,1504.85,5,15,1128.64,7524.25,0.12,767.47,12.99,7176.07,Debit Card,Free Shipping,,1573,0
ORD-101965,CUST-71620,58,Male,Brazil,Gold,0,2023-07-15,2023-07-18,2023-07-27,Delivered,PROD-7237,Board Game,Fisher-Price,Toys & Games,165.35,1,0,0.0,165.35,0.06,9.92,0,175.27,PayPal,Standard,1.4,4279,0
ORD-101966,CUST-65200,63,Prefer not to say,Japan,Bronze,0,2022-10-12,2022-10-16,2022-10-30,Delivered,PROD-5590,Lip Balm,Dove,Beauty & Personal Care,7.37,2,0,0.0,14.74,0.12,1.77,19.99,36.5,PayPal,Overnight,2.6,468,0
ORD-101967,CUST-26553,66,Female,Canada,Gold,1,2022-10-12,2022-10-16,2022-10-27,Delivered,PROD-2200,Cookbook,Scholastic,Books,27.71,2,0,0.0,55.42,0.08,4.43,7.99,67.84,Apple Pay,Standard,2.7,2250,0
ORD-101968,CUST-74912,33,Non-Binary,India,Bronze,0,2022-12-14,2022-12-15,2022-12-26,Shipped,PROD-5696,Shorts,Reebok,Clothing,85.89,1,5,4.29,85.89,0.1,8.16,12.99,102.75,Gift Card,Overnight,,1219,0
ORD-101969,CUST-93986,24,Male,Australia,Gold,0,2024-04-03,2024-04-08,2024-04-09,Delivered,PROD-7967,Remote Control Car,Nerf,Toys & Games,53.56,4,0,0.0,214.24,0.14,29.99,4.99,249.22,Cryptocurrency,Standard,4.1,2359,0
ORD-101970,CUST-93719,25,Female,United States,Gold,1,2023-05-28,2023-06-02,2023-06-10,Shipped,PROD-5644,Self-Help Book,Penguin,Books,75.98,9,0,0.0,683.82,0.11,75.22,12.99,772.03,Google Pay,Standard,,438,0
ORD-101971,CUST-20027,24,Prefer not to say,Japan,Silver,1,2024-08-30,2024-09-06,2024-09-10,Delivered,PROD-8924,Tire Inflator,Philips,Automotive,79.72,5,5,19.93,398.6,0.09,34.08,19.99,432.74,Bank Transfer,Express,3.4,282,0
ORD-101972,CUST-52932,35,Male,Mexico,Bronze,1,2021-08-25,2021-08-30,2021-09-09,Delivered,PROD-6804,Face Serum,Dove,Beauty & Personal Care,196.77,10,5,98.39,1967.7,0.1,186.93,0,2056.24,Bank Transfer,Express,3.3,3667,0
ORD-101973,CUST-93289,43,Female,Mexico,Platinum,0,2022-07-01,2022-07-08,2022-07-20,Delivered,PROD-2554,Speaker,HP,Electronics,1223.23,10,0,0.0,12232.3,0.1,1223.23,12.99,13468.52,PayPal,Overnight,2.6,406,0
ORD-101974,CUST-86358,43,Female,United Kingdom,Platinum,0,2023-11-17,2023-11-17,2023-11-26,Pending,PROD-6443,Skirt,Puma,Clothing,259.92,1,20,51.98,259.92,0.07,14.56,7.99,230.49,Debit Card,Express,,441,0
ORD-101975,CUST-32919,70,Female,Japan,Platinum,0,2022-01-15,2022-01-20,2022-01-27,Delivered,PROD-8544,Pillow,Ninja,Home & Kitchen,470.42,3,5,70.56,1411.26,0.07,93.85,0,1434.55,Bank Transfer,Free Shipping,1.5,18,0
ORD-101976,CUST-89849,73,Non-Binary,Canada,Bronze,0,2022-01-22,2022-01-24,2022-01-28,Delivered,PROD-5139,Sneakers,Adidas,Clothing,64.94,3,25,48.7,194.82,0.12,17.53,7.99,171.64,Debit Card,Overnight,3.0,4014,0
ORD-101977,CUST-39651,27,Non-Binary,United States,Gold,0,2023-11-07,2023-11-14,2023-11-16,Shipped,PROD-1035,Blender,OXO,Home & Kitchen,362.43,8,10,289.94,2899.44,0.06,156.57,19.99,2786.06,Bank Transfer,In-Store Pickup,,2355,0
ORD-101978,CUST-21149,32,Male,India,Silver,1,2022-01-09,2022-01-16,2022-01-20,Delivered,PROD-4921,Perfume,The Ordinary,Beauty & Personal Care,100.87,10,5,50.44,1008.7,0.09,86.24,19.99,1064.49,Debit Card,Express,2.4,1220,0
ORD-101979,CUST-32351,29,Non-Binary,India,Bronze,1,2021-08-07,2021-08-07,2021-08-15,Delivered,PROD-4459,Sunscreen SPF50,Nivea,Beauty & Personal Care,133.63,2,5,13.36,267.26,0.12,30.47,0,284.37,Google Pay,In-Store Pickup,2.5,363,0
ORD-101980,CUST-79047,21,Non-Binary,Australia,Bronze,1,2023-12-09,2023-12-14,2023-12-26,Cancelled,PROD-6787,Toaster,Ninja,Home & Kitchen,148.46,3,0,0.0,445.38,0.11,48.99,0,494.37,Debit Card,Express,,3887,0
ORD-101981,CUST-19766,57,Female,Brazil,Silver,0,2023-05-19,2023-05-21,2023-05-24,Delivered,PROD-8358,Floor Mats,Thule,Automotive,149.11,3,0,0.0,447.33,0.07,31.31,0,478.64,Debit Card,Overnight,1.2,53,0
ORD-101982,CUST-97968,52,Male,United Kingdom,Bronze,1,2024-07-30,2024-08-03,2024-08-14,Delivered,PROD-5099,Cycling Helmet,Spalding,Sports & Fitness,222.33,4,30,266.8,889.32,0.05,31.13,7.99,661.64,Apple Pay,Express,4.0,1894,0
ORD-101983,CUST-77000,38,Female,Australia,Bronze,0,2023-09-27,2023-09-27,2023-09-28,Delivered,PROD-1449,Fitness Tracker,Under Armour,Sports & Fitness,129.41,6,15,116.47,776.46,0.08,52.8,7.99,720.78,Google Pay,In-Store Pickup,1.9,2916,0
ORD-101984,CUST-65858,39,Prefer not to say,France,Gold,0,2024-01-01,2024-01-05,2024-01-13,Delivered,PROD-5829,Lamp,KitchenAid,Home & Kitchen,317.71,6,0,0.0,1906.26,0.13,247.81,0,2154.07,Apple Pay,Free Shipping,4.9,1359,0
ORD-101985,CUST-66459,59,Prefer not to say,Australia,Bronze,0,2023-04-22,2023-04-28,2023-05-09,Cancelled,PROD-2528,Hoodie,H&M,Clothing,72.74,1,25,18.18,72.74,0.13,7.09,7.99,69.64,Apple Pay,Standard,,498,0
ORD-101986,CUST-73654,49,Prefer not to say,Mexico,Silver,0,2022-02-25,2022-02-26,2022-03-12,Delivered,PROD-4460,Skirt,Puma,Clothing,107.71,4,0,0.0,430.84,0.11,47.39,7.99,486.22,Debit Card,Free Shipping,3.7,1887,0
ORD-101987,CUST-66570,43,Female,Germany,Gold,0,2022-08-11,2022-08-16,2022-08-25,Delivered,PROD-5423,Monitor,Samsung,Electronics,2032.54,10,0,0.0,20325.4,0.14,2845.56,0,23170.96,Cryptocurrency,Overnight,2.9,790,0
ORD-101988,CUST-30828,42,Prefer not to say,Mexico,Platinum,0,2021-10-03,2021-10-03,2021-10-09,Shipped,PROD-1560,Air Freshener,Blackvue,Automotive,114.44,6,0,0.0,686.64,0.13,89.26,4.99,780.89,Debit Card,Express,,1792,0
ORD-101989,CUST-52813,24,Prefer not to say,Japan,Platinum,1,2024-11-25,2024-11-30,2024-12-01,Returned,PROD-8318,Shampoo,The Ordinary,Beauty & Personal Care,163.47,10,0,0.0,1634.7,0.13,212.51,4.99,1852.2,Google Pay,Overnight,,4400,1
ORD-101990,CUST-16357,62,Non-Binary,India,Silver,0,2021-04-24,2021-04-29,2021-05-01,Pending,PROD-2917,Boots,Levi's,Clothing,95.37,3,0,0.0,286.11,0.15,42.92,4.99,334.02,Cryptocurrency,Overnight,,3030,0
ORD-101991,CUST-84830,37,Male,France,Bronze,1,2021-05-27,2021-05-30,2021-06-04,Cancelled,PROD-2182,Card Game,Nerf,Toys & Games,153.53,10,5,76.77,1535.3,0.05,72.93,0,1531.46,Credit Card,Free Shipping,,642,0
ORD-101992,CUST-48756,34,Non-Binary,Germany,Silver,1,2021-01-28,2021-01-28,2021-02-02,Delivered,PROD-9773,Cycling Helmet,Garmin,Sports & Fitness,150.14,9,10,135.13,1351.26,0.05,60.81,0,1276.94,Cryptocurrency,Free Shipping,2.2,3377,0
ORD-101993,CUST-71671,46,Prefer not to say,United States,Bronze,1,2024-04-04,2024-04-06,2024-04-20,Delivered,PROD-6429,Jump Starter,Blackvue,Automotive,114.76,1,10,11.48,114.76,0.15,15.49,12.99,131.76,Debit Card,Express,2.7,2590,0
ORD-101994,CUST-67565,39,Male,Germany,Bronze,1,2024-09-09,2024-09-14,2024-09-15,Delivered,PROD-2157,Jeans,Reebok,Clothing,42.5,2,20,17.0,85.0,0.09,6.12,19.99,94.11,Apple Pay,Standard,1.5,4637,0
ORD-101995,CUST-62691,58,Male,Australia,Platinum,0,2024-09-16,2024-09-22,2024-09-26,Processing,PROD-8730,Tire Inflator,Garmin,Automotive,193.26,5,25,241.57,966.3,0.14,101.46,7.99,834.18,PayPal,Express,,831,0
ORD-101996,CUST-34277,56,Female,Germany,Silver,1,2022-08-23,2022-08-27,2022-09-03,Delivered,PROD-9331,Headphones,HP,Electronics,788.99,7,0,0.0,5522.93,0.09,497.06,4.99,6024.98,Google Pay,Standard,2.1,4137,0
ORD-101997,CUST-12623,67,Prefer not to say,France,Gold,1,2024-10-26,2024-10-30,2024-11-12,Delivered,PROD-1081,Jeans,H&M,Clothing,260.53,3,10,78.16,781.59,0.14,98.48,19.99,821.9,Debit Card,Overnight,3.8,1287,0
ORD-101998,CUST-62074,65,Prefer not to say,Japan,Platinum,0,2024-04-02,2024-04-04,2024-04-15,Shipped,PROD-8820,Fitness Tracker,Fitbit,Sports & Fitness,341.78,9,10,307.6,3076.02,0.14,387.58,0,3156.0,Credit Card,Free Shipping,,4590,0
ORD-101999,CUST-50188,72,Prefer not to say,United Kingdom,Platinum,1,2022-05-24,2022-05-28,2022-06-11,Delivered,PROD-8234,Remote Control Car,Barbie,Toys & Games,121.74,4,25,121.74,486.96,0.1,36.52,4.99,406.73,Gift Card,Express,1.4,816,0
ORD-102000,CUST-24840,71,Non-Binary,Canada,Silver,1,2024-04-19,2024-04-20,2024-04-30,Delivered,PROD-8345,Card Game,Playmobil,Toys & Games,110.86,7,0,0.0,776.02,0.12,93.12,0,869.14,Bank Transfer,In-Store Pickup,2.5,3117,0
ORD-102001,CUST-46368,64,Female,Mexico,Gold,0,2023-07-06,2023-07-11,2023-07-21,Delivered,PROD-8296,Educational Toy,Melissa & Doug,Toys & Games,212.59,1,30,63.78,212.59,0.13,19.35,7.99,176.15,Gift Card,Free Shipping,3.5,3572,0
ORD-102002,CUST-14689,62,Male,France,Gold,1,2021-04-24,2021-04-26,2021-05-02,Pending,PROD-9818,LED Lights,Garmin,Automotive,88.78,6,25,133.17,532.68,0.13,51.94,7.99,459.44,Bank Transfer,Overnight,,149,0
ORD-102003,CUST-10422,42,Prefer not to say,Australia,Silver,1,2024-01-31,2024-02-04,2024-02-10,Delivered,PROD-6471,Shampoo,Philips,Beauty & Personal Care,30.77,7,5,10.77,215.39,0.1,20.46,4.99,230.07,Apple Pay,Overnight,2.3,3878,0
ORD-102004,CUST-17889,48,Prefer not to say,Mexico,Platinum,1,2023-08-21,2023-08-23,2023-09-01,Shipped,PROD-5467,Speaker,HP,Electronics,2381.47,1,25,595.37,2381.47,0.07,125.03,19.99,1931.12,Bank Transfer,In-Store Pickup,,1170,0
ORD-102005,CUST-17422,34,Female,Mexico,Bronze,1,2021-03-05,2021-03-07,2021-03-20,Delivered,PROD-8896,Knife Set,Cuisinart,Home & Kitchen,28.36,7,20,39.7,198.52,0.13,20.65,12.99,192.46,Google Pay,Express,3.7,2508,0
ORD-102006,CUST-86276,54,Male,Mexico,Platinum,0,2024-10-26,2024-10-30,2024-11-02,Delivered,PROD-6466,Board Game,Playmobil,Toys & Games,93.87,8,25,187.74,750.96,0.14,78.85,7.99,650.06,Debit Card,Free Shipping,1.4,2358,0
ORD-102007,CUST-78666,48,Female,Australia,Bronze,0,2024-05-26,2024-05-27,2024-06-02,Delivered,PROD-2037,Keyboard,Sony,Electronics,877.47,3,15,394.86,2632.41,0.05,111.88,7.99,2357.42,Credit Card,Free Shipping,2.9,507,0
ORD-102008,CUST-21834,54,Female,Germany,Bronze,1,2022-09-06,2022-09-09,2022-09-12,Processing,PROD-7215,Biography,Oxford,Books,66.85,10,0,0.0,668.5,0.06,40.11,7.99,716.6,Google Pay,Standard,,3540,0
ORD-102009,CUST-87348,27,Prefer not to say,Mexico,Gold,1,2021-03-22,2021-03-25,2021-03-27,Pending,PROD-6716,Body Lotion,Cetaphil,Beauty & Personal Care,27.97,3,10,8.39,83.91,0.09,6.8,4.99,87.31,Debit Card,Overnight,,4443,0
ORD-102010,CUST-34757,61,Prefer not to say,Mexico,Gold,0,2021-05-02,2021-05-07,2021-05-17,Returned,PROD-4404,Jeans,Zara,Clothing,17.96,4,5,3.59,71.84,0.11,7.51,19.99,95.75,Google Pay,Express,,3540,1
ORD-102011,CUST-99624,21,Female,United States,Silver,1,2023-08-29,2023-09-05,2023-09-09,Delivered,PROD-2299,Jump Starter,WeatherTech,Automotive,267.11,9,30,721.2,2403.99,0.08,134.62,0,1817.41,PayPal,Free Shipping,3.2,2658,0
ORD-102012,CUST-83184,35,Non-Binary,Japan,Platinum,0,2022-12-23,2022-12-26,2022-12-29,Delivered,PROD-8559,Steering Cover,Thule,Automotive,246.06,7,0,0.0,1722.42,0.09,155.02,4.99,1882.43,Apple Pay,Free Shipping,3.5,1193,0
ORD-102013,CUST-68079,49,Prefer not to say,Mexico,Bronze,1,2021-12-18,2021-12-24,2022-01-01,Delivered,PROD-7216,Steering Cover,Thule,Automotive,222.79,9,10,200.51,2005.11,0.14,252.64,0,2057.24,Debit Card,Standard,3.0,2106,0
ORD-102014,CUST-11042,21,Female,United States,Bronze,1,2022-07-31,2022-08-01,2022-08-13,Delivered,PROD-8539,Lamp,Cuisinart,Home & Kitchen,521.72,7,15,547.81,3652.04,0.07,217.3,19.99,3341.52,Google Pay,Standard,1.9,4208,0
ORD-102015,CUST-86341,36,Prefer not to say,Australia,Bronze,0,2023-07-24,2023-07-24,2023-07-27,Delivered,PROD-4432,Skirt,Adidas,Clothing,49.04,5,5,12.26,245.2,0.13,30.28,0,263.22,Bank Transfer,Overnight,2.8,816,0
ORD-102016,CUST-46075,70,Female,Brazil,Platinum,0,2022-09-11,2022-09-16,2022-09-23,Delivered,PROD-4122,Electric Shaver,Nivea,Beauty & Personal Care,134.03,1,0,0.0,134.03,0.12,16.08,12.99,163.1,Credit Card,Standard,1.9,750,0
ORD-102017,CUST-20934,31,Prefer not to say,Australia,Bronze,1,2022-01-14,2022-01-15,2022-01-27,Returned,PROD-1093,Boots,Puma,Clothing,130.3,1,25,32.58,130.3,0.15,14.66,0,112.38,Apple Pay,In-Store Pickup,,3647,1
ORD-102018,CUST-53861,18,Male,India,Platinum,1,2024-06-16,2024-06-18,2024-07-02,Delivered,PROD-5422,Sneakers,Under Armour,Clothing,59.81,3,0,0.0,179.43,0.13,23.33,12.99,215.75,Debit Card,Express,3.9,2138,0
ORD-102019,CUST-49692,71,Prefer not to say,United Kingdom,Bronze,0,2022-05-27,2022-06-01,2022-06-10,Shipped,PROD-6553,Building Blocks,LEGO,Toys & Games,49.39,6,0,0.0,296.34,0.15,44.45,4.99,345.78,Debit Card,In-Store Pickup,,2267,0
ORD-102020,CUST-89554,48,Prefer not to say,Mexico,Platinum,1,2024-06-05,2024-06-11,2024-06-12,Processing,PROD-8160,Smartphone,HP,Electronics,1873.5,2,0,0.0,3747.0,0.11,412.17,4.99,4164.16,Apple Pay,Overnight,,1237,0
ORD-102021,CUST-96890,29,Non-Binary,India,Gold,1,2023-08-26,2023-08-31,2023-09-01,Processing,PROD-9195,LEGO Set,Nerf,Toys & Games,70.1,9,15,94.64,630.9,0.09,48.26,4.99,589.51,Google Pay,Standard,,1385,0
ORD-102022,CUST-19914,53,Male,India,Bronze,1,2023-10-19,2023-10-26,2023-10-28,Processing,PROD-9179,Board Game,Melissa & Doug,Toys & Games,89.67,5,0,0.0,448.35,0.12,53.8,0,502.15,Credit Card,Overnight,,2458,0
ORD-102023,CUST-63006,75,Non-Binary,Germany,Silver,1,2023-02-21,2023-02-26,2023-02-27,Delivered,PROD-9088,Perfume,CeraVe,Beauty & Personal Care,13.19,3,20,7.91,39.57,0.1,3.17,12.99,47.82,PayPal,In-Store Pickup,3.9,748,0
ORD-102024,CUST-43395,44,Non-Binary,Mexico,Silver,1,2022-04-11,2022-04-18,2022-04-29,Delivered,PROD-2028,Mouse,JBL,Electronics,179.64,6,0,0.0,1077.84,0.06,64.67,0,1142.51,Cryptocurrency,Standard,2.7,1448,0
ORD-102025,CUST-30206,45,Male,Germany,Platinum,1,2024-09-12,2024-09-13,2024-09-21,Shipped,PROD-4696,Educational Toy,VTech,Toys & Games,36.16,3,0,0.0,108.48,0.09,9.76,7.99,126.23,Apple Pay,Free Shipping,,361,0
ORD-102026,CUST-68822,23,Prefer not to say,France,Bronze,0,2021-06-21,2021-06-26,2021-06-27,Delivered,PROD-8753,Car Vacuum,Armor All,Automotive,223.78,1,15,33.57,223.78,0.08,15.22,7.99,213.42,Debit Card,In-Store Pickup,3.0,113,0
ORD-102027,CUST-49242,49,Female,United Kingdom,Silver,1,2023-12-21,2023-12-27,2024-01-04,Delivered,PROD-2922,Running Shoes,Wilson,Sports & Fitness,120.73,6,15,108.66,724.38,0.1,61.57,0,677.29,PayPal,Express,1.2,3505,0
ORD-102028,CUST-32357,30,Prefer not to say,Brazil,Bronze,1,2023-07-16,2023-07-18,2023-07-30,Delivered,PROD-1736,Resistance Bands,Nike,Sports & Fitness,380.76,10,0,0.0,3807.6,0.06,228.46,0,4036.06,Google Pay,Standard,2.9,1819,0
ORD-102029,CUST-22587,66,Prefer not to say,Canada,Platinum,0,2024-04-25,2024-04-25,2024-04-27,Delivered,PROD-1238,Body Lotion,Cetaphil,Beauty & Personal Care,162.63,5,25,203.29,813.15,0.11,67.08,7.99,684.93,Credit Card,In-Store Pickup,4.1,2803,0
ORD-102030,CUST-91624,47,Male,Australia,Gold,1,2021-12-11,2021-12-11,2021-12-23,Shipped,PROD-2730,Headphones,HP,Electronics,1242.49,1,0,0.0,1242.49,0.13,161.52,19.99,1424.0,Bank Transfer,Overnight,,1973,0
ORD-102031,CUST-41912,73,Prefer not to say,Australia,Gold,0,2021-11-07,2021-11-13,2021-11-26,Returned,PROD-7155,Sunscreen SPF50,Braun,Beauty & Personal Care,90.42,7,0,0.0,632.94,0.09,56.96,7.99,697.89,Gift Card,Standard,,4437,1
ORD-102032,CUST-95123,42,Non-Binary,United States,Silver,1,2023-01-07,2023-01-07,2023-01-20,Delivered,PROD-9159,Air Freshener,Blackvue,Automotive,244.71,10,0,0.0,2447.1,0.07,171.3,4.99,2623.39,Cryptocurrency,In-Store Pickup,4.8,160,0
ORD-102033,CUST-66438,36,Female,Mexico,Gold,0,2024-08-03,2024-08-03,2024-08-10,Delivered,PROD-2015,Blazer,H&M,Clothing,194.43,5,0,0.0,972.15,0.13,126.38,0,1098.53,Apple Pay,Standard,3.2,4221,0
ORD-102034,CUST-17560,36,Prefer not to say,Mexico,Silver,1,2022-07-20,2022-07-23,2022-07-31,Delivered,PROD-5305,Children's Book,Wiley,Books,5.09,9,25,11.45,45.81,0.14,4.81,7.99,47.16,Credit Card,Overnight,4.2,2331,0
ORD-102035,CUST-73202,38,Male,United Kingdom,Gold,1,2023-05-22,2023-05-26,2023-06-01,Delivered,PROD-4436,Car Phone Mount,Blackvue,Automotive,151.68,9,0,0.0,1365.12,0.07,95.56,7.99,1468.67,Bank Transfer,Free Shipping,1.8,391,0
ORD-102036,CUST-19563,32,Female,United States,Gold,1,2021-12-04,2021-12-09,2021-12-22,Delivered,PROD-6236,Mouse,Dell,Electronics,474.47,5,0,0.0,2372.35,0.09,213.51,12.99,2598.85,Bank Transfer,Express,1.7,2578,0
ORD-102037,CUST-21507,18,Non-Binary,United Kingdom,Gold,0,2023-06-16,2023-06-23,2023-07-04,Processing,PROD-9403,Face Serum,Nivea,Beauty & Personal Care,41.75,3,10,12.53,125.25,0.1,11.27,0,123.99,Apple Pay,In-Store Pickup,,2830,0
