employee_id,age,gender,marital_status,country,education_level,years_of_experience,department,job_title,employment_type,remote_work,hire_date,tenure_years,base_salary,bonus_percent,bonus_amount,total_compensation,performance_rating,job_satisfaction_score,engagement_score,work_life_balance_score,manager_rating,overtime,trainings_completed,promotions_received,absences_days,attrition,attrition_reason
EMP-101573,23,Female,Widowed,United Kingdom,Master's Degree,0,Operations,Operations Analyst,Full-Time,Yes,2017-11-03,7.2,98283.83,0,0.0,98283.83,Meets Expectations,3.1,2.7,4.6,1.2,No,9,5,3,No,Still Employed
EMP-101574,47,Prefer not to say,Married,France,Bachelor's Degree,15,Customer Support,Customer Success,Remote,Yes,2020-07-11,4.5,126605.42,25,31651.35,158256.77,Needs Improvement,4.9,2.1,2.9,3.8,Yes,6,0,2,Yes,Resigned
EMP-101575,24,Non-Binary,Single,Canada,Associate Degree,2,Finance,Controller,Contract,No,2010-07-05,14.5,169647.37,10,16964.74,186612.11,Needs Improvement,3.2,2.2,2.8,1.8,Yes,5,3,3,Yes,Retired
EMP-101576,59,Non-Binary,Widowed,UAE,Master's Degree,1,Customer Support,Customer Success,Contract,Hybrid,2013-09-10,11.3,174271.57,0,0.0,174271.57,Exceeds Expectations,3.8,4.7,2.0,4.8,No,2,0,10,No,Still Employed
EMP-101577,52,Prefer not to say,Divorced,UAE,PhD,20,Engineering,Senior Engineer,Full-Time,Yes,2022-05-15,2.6,112735.19,0,0.0,112735.19,Exceeds Expectations,3.1,4.9,4.2,3.1,Yes,6,3,30,No,Still Employed
EMP-101578,43,Prefer not to say,Widowed,Australia,Bachelor's Degree,17,Sales,VP of Sales,Full-Time,Hybrid,2010-10-08,14.2,144693.59,5,7234.68,151928.27,Meets Expectations,4.7,2.5,2.0,3.4,No,0,1,13,No,Still Employed
EMP-101579,50,Male,Divorced,Singapore,Bachelor's Degree,20,Product,Product Manager,Contract,Yes,2016-11-30,8.1,171621.9,10,17162.19,188784.09,Exceeds Expectations,3.6,2.8,4.2,3.6,Yes,2,1,22,Yes,Resigned
EMP-101580,32,Female,Widowed,France,PhD,6,Legal,Attorney,Contract,Hybrid,2020-10-24,4.2,88591.71,15,13288.76,101880.47,Outstanding,1.4,1.5,1.5,1.8,Yes,9,5,10,No,Still Employed
EMP-101581,55,Non-Binary,Married,India,PhD,30,Data Science,Data Scientist,Full-Time,Hybrid,2012-03-08,12.8,165568.65,0,0.0,165568.65,Meets Expectations,4.6,3.6,3.8,1.0,No,0,5,4,No,Still Employed
EMP-101582,60,Male,Married,Australia,High School,12,Finance,Budget Analyst,Contract,No,2023-07-27,1.4,145812.37,10,14581.24,160393.61,Exceeds Expectations,1.5,2.3,1.3,4.6,No,8,4,9,No,Still Employed
EMP-101583,28,Male,Divorced,Brazil,Associate Degree,3,HR,Recruiter,Part-Time,Yes,2013-06-28,11.5,31822.78,25,7955.69,39778.47,Exceeds Expectations,4.2,4.2,1.5,4.5,No,6,2,7,No,Still Employed
EMP-101584,55,Female,Divorced,Australia,Master's Degree,30,Marketing,Marketing Analyst,Full-Time,No,2010-01-15,15.0,150278.52,0,0.0,150278.52,Meets Expectations,2.9,1.3,2.8,4.0,Yes,5,0,10,No,Still Employed
EMP-101585,52,Non-Binary,Single,UAE,Bachelor's Degree,24,Engineering,Tech Lead,Full-Time,No,2019-01-09,6.0,152603.47,25,38150.87,190754.34,Exceeds Expectations,1.1,2.6,1.3,1.0,Yes,10,0,1,Yes,Resigned
EMP-101586,39,Female,Married,United States,Bachelor's Degree,0,Customer Support,Technical Support,Full-Time,No,2014-09-05,10.3,164795.04,0,0.0,164795.04,Needs Improvement,4.3,3.8,3.0,3.0,Yes,5,1,9,No,Still Employed
EMP-101587,28,Prefer not to say,Widowed,Singapore,High School,2,HR,Compensation Analyst,Part-Time,No,2019-09-09,5.3,43538.64,20,8707.73,52246.37,Outstanding,3.6,2.7,4.8,2.6,No,2,4,0,No,Still Employed
EMP-101588,27,Non-Binary,Married,Germany,Associate Degree,2,Data Science,BI Developer,Full-Time,Hybrid,2019-06-24,5.5,92016.17,20,18403.23,110419.4,Meets Expectations,4.4,1.6,2.7,4.4,No,1,1,29,No,Still Employed
EMP-101589,33,Prefer not to say,Married,France,PhD,9,Engineering,Software Engineer,Full-Time,No,2017-10-15,7.2,55321.99,15,8298.3,63620.29,Meets Expectations,3.5,1.7,1.7,2.7,Yes,5,0,24,No,Still Employed
EMP-101590,39,Male,Divorced,Brazil,Master's Degree,1,Product,Head of Product,Full-Time,Yes,2019-07-16,5.5,107531.0,20,21506.2,129037.2,Exceeds Expectations,3.4,1.8,3.7,3.9,No,6,2,27,No,Still Employed
EMP-101591,39,Prefer not to say,Divorced,United States,PhD,6,Customer Support,Technical Support,Full-Time,Hybrid,2010-08-10,14.4,80325.24,25,20081.31,100406.55,Meets Expectations,4.9,3.0,1.4,4.6,No,10,1,21,No,Still Employed
EMP-101592,41,Non-Binary,Married,Brazil,PhD,6,Customer Support,Technical Support,Full-Time,Yes,2018-06-18,6.5,93228.94,5,4661.45,97890.39,Outstanding,4.4,3.1,1.2,2.9,No,6,1,18,No,Still Employed
EMP-101593,48,Male,Married,Canada,Bachelor's Degree,5,Marketing,Content Strategist,Full-Time,No,2016-04-15,8.7,70174.72,25,17543.68,87718.4,Exceeds Expectations,1.6,1.5,1.9,3.9,No,10,1,12,No,Still Employed
EMP-101594,45,Male,Divorced,United Kingdom,High School,20,HR,Recruiter,Full-Time,Yes,2019-09-21,5.3,140644.66,0,0.0,140644.66,Needs Improvement,1.0,2.1,1.0,2.4,Yes,4,2,21,No,Still Employed
EMP-101595,32,Female,Married,UAE,Associate Degree,5,Data Science,AI Researcher,Full-Time,Hybrid,2013-08-01,11.4,65477.75,0,0.0,65477.75,Meets Expectations,4.0,4.8,3.7,4.6,Yes,5,5,28,No,Still Employed
EMP-101596,53,Male,Single,Germany,High School,12,Operations,Logistics Coordinator,Full-Time,Hybrid,2021-05-04,3.7,179415.16,20,35883.03,215298.19,Meets Expectations,1.9,3.6,4.0,3.0,No,9,3,22,No,Still Employed
EMP-101597,37,Prefer not to say,Widowed,Brazil,Bachelor's Degree,4,Marketing,CMO,Full-Time,Yes,2020-01-25,4.9,66250.03,5,3312.5,69562.53,Meets Expectations,2.0,1.4,1.3,4.6,Yes,8,2,9,No,Still Employed
EMP-101598,44,Prefer not to say,Married,Singapore,High School,3,Finance,Budget Analyst,Full-Time,No,2013-07-27,11.4,161267.43,0,0.0,161267.43,Meets Expectations,4.6,4.2,4.9,1.5,Yes,10,3,7,No,Still Employed
EMP-101599,29,Female,Married,Canada,PhD,4,Legal,Legal Analyst,Full-Time,Yes,2023-01-21,1.9,111398.7,0,0.0,111398.7,Exceeds Expectations,3.0,2.1,4.4,4.3,No,7,1,24,No,Still Employed
EMP-101600,60,Non-Binary,Divorced,United Kingdom,Master's Degree,3,Legal,Compliance Officer,Full-Time,Hybrid,2016-08-29,8.3,135753.91,0,0.0,135753.91,Meets Expectations,1.8,4.8,2.3,4.4,Yes,6,0,10,Yes,Laid Off
EMP-101601,29,Non-Binary,Widowed,Australia,Associate Degree,6,Marketing,Brand Manager,Full-Time,Yes,2012-09-05,12.3,105374.36,10,10537.44,115911.8,Needs Improvement,2.4,2.3,1.7,4.2,No,4,3,19,No,Still Employed
EMP-101602,32,Female,Widowed,United States,PhD,3,Legal,Attorney,Contract,Yes,2022-05-30,2.6,115885.08,15,17382.76,133267.84,Exceeds Expectations,1.9,3.3,2.1,5.0,No,10,3,3,Yes,Laid Off
EMP-101603,49,Female,Widowed,Canada,High School,3,HR,HR Coordinator,Part-Time,No,2019-05-18,5.6,59958.21,15,8993.73,68951.94,Exceeds Expectations,1.5,1.7,3.9,3.9,Yes,7,2,14,No,Still Employed
EMP-101604,58,Male,Single,United Kingdom,Associate Degree,18,Product,Product Manager,Remote,Hybrid,2017-05-31,7.6,92051.12,10,9205.11,101256.23,Meets Expectations,3.1,3.5,4.9,1.2,No,4,1,8,No,Still Employed
EMP-101605,45,Male,Divorced,Australia,High School,0,Finance,Budget Analyst,Full-Time,No,2010-01-13,15.0,99480.53,5,4974.03,104454.56,Meets Expectations,2.3,1.4,2.4,3.6,No,1,2,25,No,Still Employed
EMP-101606,49,Non-Binary,Widowed,United States,Bachelor's Degree,18,Marketing,Marketing Analyst,Part-Time,No,2012-12-02,12.1,170790.29,10,17079.03,187869.32,Needs Improvement,1.2,1.2,4.4,3.8,Yes,2,5,28,No,Still Employed
EMP-101607,24,Male,Divorced,Germany,PhD,1,Product,Head of Product,Full-Time,No,2012-08-19,12.4,36125.66,15,5418.85,41544.51,Meets Expectations,3.8,4.1,3.6,2.3,No,3,2,15,No,Still Employed
EMP-101608,29,Non-Binary,Single,Brazil,PhD,5,Data Science,BI Developer,Full-Time,No,2022-07-03,2.5,150996.86,25,37749.21,188746.07,Meets Expectations,4.2,2.1,2.1,4.1,No,10,1,17,No,Still Employed
EMP-101609,62,Prefer not to say,Divorced,UAE,Master's Degree,18,HR,HR Manager,Contract,Hybrid,2022-07-11,2.5,148766.07,25,37191.52,185957.59,Outstanding,2.0,4.2,1.9,3.6,Yes,0,5,9,No,Still Employed
EMP-101610,58,Female,Married,United States,PhD,6,Engineering,DevOps Engineer,Full-Time,Hybrid,2013-11-04,11.2,74715.02,25,18678.76,93393.78,Outstanding,4.6,3.0,1.4,1.8,Yes,6,1,25,No,Still Employed
EMP-101611,52,Non-Binary,Married,Germany,Associate Degree,30,Operations,COO,Contract,Hybrid,2011-07-04,13.5,84468.71,15,12670.31,97139.02,Meets Expectations,4.8,1.1,2.4,1.3,No,0,2,14,Yes,Retired
EMP-101612,40,Prefer not to say,Single,France,High School,9,Data Science,AI Researcher,Full-Time,Hybrid,2023-09-23,1.3,74896.43,10,7489.64,82386.07,Exceeds Expectations,2.5,2.0,1.3,1.8,Yes,1,3,16,No,Still Employed
EMP-101613,61,Female,Single,Brazil,High School,4,Sales,BDR,Full-Time,No,2019-04-04,5.7,175812.14,20,35162.43,210974.57,Exceeds Expectations,1.1,3.7,4.1,4.3,Yes,10,2,10,Yes,Laid Off
EMP-101614,62,Female,Single,Singapore,High School,22,Marketing,SEO Specialist,Full-Time,No,2016-03-19,8.8,112407.94,20,22481.59,134889.53,Meets Expectations,4.7,3.7,2.9,3.2,Yes,10,3,0,No,Still Employed
EMP-101615,35,Prefer not to say,Married,Singapore,Associate Degree,12,Engineering,QA Engineer,Full-Time,Yes,2017-04-07,7.7,98880.45,20,19776.09,118656.54,Outstanding,1.3,4.1,2.1,4.2,Yes,6,4,14,No,Still Employed
EMP-101616,32,Prefer not to say,Single,Germany,High School,3,Marketing,CMO,Full-Time,No,2022-01-13,3.0,135264.89,0,0.0,135264.89,Exceeds Expectations,1.4,4.5,1.1,1.6,Yes,4,3,13,No,Still Employed
EMP-101617,61,Prefer not to say,Widowed,Brazil,Master's Degree,16,Customer Support,Customer Success,Full-Time,No,2013-03-06,11.8,110326.0,0,0.0,110326.0,Meets Expectations,1.1,2.8,1.6,1.3,No,2,5,23,Yes,Laid Off
EMP-101618,35,Male,Widowed,India,Associate Degree,10,Customer Support,Team Lead,Contract,Yes,2016-03-03,8.8,75324.69,15,11298.7,86623.39,Meets Expectations,2.5,3.5,1.9,2.4,No,6,1,4,No,Still Employed
EMP-101619,40,Prefer not to say,Widowed,Singapore,Associate Degree,6,Finance,Financial Analyst,Contract,No,2022-03-19,2.8,43546.38,15,6531.96,50078.34,Meets Expectations,4.7,3.7,4.9,2.4,No,7,5,6,No,Still Employed
EMP-101620,38,Non-Binary,Single,UAE,Associate Degree,4,Finance,Accountant,Part-Time,Yes,2018-08-06,6.4,155932.88,25,38983.22,194916.1,Meets Expectations,4.1,2.9,2.3,4.2,Yes,5,3,26,No,Still Employed
EMP-101621,55,Prefer not to say,Divorced,Singapore,PhD,4,Operations,COO,Full-Time,Hybrid,2021-09-12,3.3,164054.91,20,32810.98,196865.89,Meets Expectations,3.4,3.0,3.0,2.0,Yes,4,5,11,No,Still Employed
EMP-101622,42,Non-Binary,Widowed,India,Associate Degree,4,Data Science,AI Researcher,Full-Time,No,2021-06-17,3.5,44500.26,20,8900.05,53400.31,Outstanding,3.7,3.5,1.7,2.5,Yes,9,1,29,No,Still Employed
EMP-101623,27,Male,Single,Singapore,High School,0,HR,Compensation Analyst,Contract,No,2021-11-12,3.1,43955.16,15,6593.27,50548.43,Exceeds Expectations,1.6,1.6,3.4,2.7,Yes,2,2,15,No,Still Employed
EMP-101624,25,Male,Widowed,Australia,Associate Degree,3,Legal,Paralegal,Full-Time,No,2016-11-24,8.1,179318.76,5,8965.94,188284.7,Exceeds Expectations,4.5,4.2,4.9,3.1,Yes,5,2,9,No,Still Employed
EMP-101625,27,Female,Widowed,United States,Bachelor's Degree,3,Marketing,CMO,Full-Time,No,2011-03-20,13.8,77394.03,5,3869.7,81263.73,Meets Expectations,2.9,2.8,1.5,1.1,No,10,5,9,No,Still Employed
EMP-101626,46,Non-Binary,Married,Germany,Bachelor's Degree,11,HR,Compensation Analyst,Full-Time,Hybrid,2021-09-11,3.3,61286.24,5,3064.31,64350.55,Needs Improvement,3.8,2.7,4.4,3.4,No,5,4,6,No,Still Employed
EMP-101627,56,Male,Married,Germany,Associate Degree,23,Product,Product Analyst,Full-Time,Hybrid,2021-05-30,3.6,172862.26,5,8643.11,181505.37,Meets Expectations,4.3,1.3,4.2,1.4,Yes,0,2,10,No,Still Employed
EMP-101628,42,Male,Married,Singapore,Master's Degree,2,Finance,CFO,Full-Time,No,2013-01-20,12.0,63401.85,0,0.0,63401.85,Needs Improvement,2.2,3.9,1.6,1.4,Yes,8,1,22,No,Still Employed
EMP-101629,32,Female,Widowed,United Kingdom,Bachelor's Degree,7,Legal,Legal Counsel,Part-Time,No,2013-01-01,12.0,173862.23,25,43465.56,217327.79,Needs Improvement,1.7,1.1,3.6,1.1,No,9,3,12,No,Still Employed
EMP-101630,35,Prefer not to say,Married,France,Associate Degree,11,Product,Product Owner,Contract,Hybrid,2015-01-02,10.0,130102.64,20,26020.53,156123.17,Meets Expectations,4.8,3.1,1.2,5.0,No,3,0,29,No,Still Employed
EMP-101631,62,Female,Divorced,UAE,Bachelor's Degree,0,Operations,COO,Full-Time,No,2012-11-21,12.1,67871.26,15,10180.69,78051.95,Exceeds Expectations,2.1,4.2,3.7,3.6,No,8,0,7,Yes,Laid Off
EMP-101632,49,Prefer not to say,Divorced,Australia,High School,4,Product,UX Designer,Full-Time,No,2013-10-05,11.2,31603.06,0,0.0,31603.06,Needs Improvement,2.5,3.0,4.0,2.7,No,2,4,13,Yes,Resigned
EMP-101633,51,Non-Binary,Divorced,Singapore,High School,11,HR,HRBP,Contract,Hybrid,2018-02-01,6.9,106570.32,15,15985.55,122555.87,Meets Expectations,3.1,2.8,2.3,5.0,No,3,4,25,No,Still Employed
EMP-101634,47,Prefer not to say,Single,Germany,Master's Degree,22,Data Science,AI Researcher,Full-Time,No,2018-04-18,6.7,163289.02,25,40822.25,204111.27,Exceeds Expectations,1.5,3.1,4.0,2.9,No,7,0,11,No,Still Employed
EMP-101635,24,Prefer not to say,Single,Brazil,Master's Degree,2,Engineering,Software Engineer,Full-Time,No,2018-11-27,6.1,34333.36,5,1716.67,36050.03,Needs Improvement,2.8,3.2,2.6,5.0,No,1,0,24,No,Still Employed
EMP-101636,39,Non-Binary,Single,Germany,Associate Degree,0,Data Science,Data Scientist,Full-Time,No,2017-04-20,7.7,114132.68,0,0.0,114132.68,Outstanding,1.9,3.0,4.8,4.5,No,2,1,19,No,Still Employed
EMP-101637,34,Female,Divorced,UAE,High School,11,Operations,COO,Full-Time,Hybrid,2010-07-31,14.4,59287.4,10,5928.74,65216.14,Meets Expectations,2.1,3.2,1.7,4.1,Yes,7,0,4,No,Still Employed
EMP-101638,38,Male,Widowed,Australia,Bachelor's Degree,6,Customer Support,Support Manager,Full-Time,No,2012-02-04,12.9,160219.48,25,40054.87,200274.35,Outstanding,3.9,1.4,4.2,2.5,Yes,10,4,5,Yes,Resigned
EMP-101639,52,Prefer not to say,Widowed,India,Bachelor's Degree,21,Operations,Operations Analyst,Contract,Hybrid,2015-08-24,9.4,96545.28,0,0.0,96545.28,Outstanding,1.9,1.0,4.0,3.2,Yes,5,3,9,Yes,Terminated
EMP-101640,52,Male,Widowed,Canada,Associate Degree,11,Finance,CFO,Full-Time,Hybrid,2022-09-16,2.3,66639.39,25,16659.85,83299.24,Exceeds Expectations,4.3,3.6,1.2,1.5,Yes,0,4,28,No,Still Employed
EMP-101641,34,Non-Binary,Single,Canada,PhD,6,HR,HR Manager,Full-Time,No,2020-01-04,5.0,60043.42,0,0.0,60043.42,Meets Expectations,2.7,3.0,3.2,4.1,Yes,10,4,1,No,Still Employed
EMP-101642,24,Non-Binary,Single,Germany,PhD,1,Customer Support,Team Lead,Remote,Hybrid,2010-04-20,14.7,110043.13,15,16506.47,126549.6,Needs Improvement,2.1,2.8,2.8,4.6,No,7,1,2,No,Still Employed
EMP-101643,29,Male,Widowed,Brazil,High School,7,Finance,CFO,Full-Time,No,2011-02-20,13.9,174919.08,20,34983.82,209902.9,Exceeds Expectations,1.9,2.0,4.9,4.9,Yes,7,0,19,Yes,Retired
EMP-101644,55,Male,Divorced,Germany,PhD,4,Engineering,Software Engineer,Full-Time,No,2018-01-01,7.0,85386.02,5,4269.3,89655.32,Needs Improvement,2.9,4.2,2.0,4.6,No,6,3,9,No,Still Employed
EMP-101645,30,Prefer not to say,Widowed,India,Associate Degree,8,Data Science,BI Developer,Part-Time,Yes,2023-05-04,1.7,137657.26,0,0.0,137657.26,Meets Expectations,4.0,3.2,3.9,1.2,No,9,5,24,No,Still Employed
EMP-101646,28,Female,Married,Singapore,Master's Degree,6,Finance,Budget Analyst,Full-Time,Yes,2011-06-06,13.6,119507.11,10,11950.71,131457.82,Exceeds Expectations,1.5,4.1,1.3,3.4,Yes,3,1,6,No,Still Employed
EMP-101647,38,Female,Widowed,Germany,Associate Degree,8,Product,UX Designer,Full-Time,No,2012-02-25,12.9,70933.28,5,3546.66,74479.94,Needs Improvement,4.8,3.4,4.1,2.1,No,1,0,11,No,Still Employed
EMP-101648,61,Non-Binary,Divorced,Singapore,High School,13,Product,Product Owner,Full-Time,Yes,2011-07-08,13.5,134630.84,20,26926.17,161557.01,Exceeds Expectations,1.5,1.5,2.9,3.1,No,7,4,18,No,Still Employed
EMP-101649,61,Female,Widowed,Brazil,PhD,23,Product,Product Analyst,Full-Time,No,2011-03-05,13.8,172380.17,5,8619.01,180999.18,Exceeds Expectations,4.0,4.5,3.0,2.7,Yes,1,0,11,No,Still Employed
EMP-101650,32,Non-Binary,Married,United States,PhD,8,Data Science,ML Engineer,Full-Time,No,2020-02-28,4.8,103749.22,5,5187.46,108936.68,Outstanding,3.0,1.6,4.7,1.4,No,6,2,5,No,Still Employed
EMP-101651,47,Non-Binary,Single,Australia,Associate Degree,7,Customer Support,Technical Support,Full-Time,Hybrid,2023-06-22,1.5,127163.19,25,31790.8,158953.99,Outstanding,1.4,4.0,2.1,3.1,Yes,2,1,1,No,Still Employed
EMP-101652,55,Male,Widowed,France,Associate Degree,26,Finance,Accountant,Contract,No,2018-03-15,6.8,96947.72,5,4847.39,101795.11,Meets Expectations,4.5,2.7,3.8,3.0,No,7,4,2,No,Still Employed
EMP-101653,49,Non-Binary,Divorced,Singapore,High School,27,Finance,Controller,Part-Time,Yes,2016-03-21,8.8,102367.03,0,0.0,102367.03,Needs Improvement,4.9,1.1,1.5,1.9,Yes,8,5,21,No,Still Employed
EMP-101654,42,Prefer not to say,Single,United Kingdom,Master's Degree,10,Legal,Compliance Officer,Full-Time,No,2012-07-15,12.5,85014.66,25,21253.67,106268.33,Meets Expectations,1.5,1.0,3.8,2.9,Yes,3,4,16,Yes,Retired
EMP-101655,42,Male,Divorced,Singapore,Bachelor's Degree,7,Marketing,SEO Specialist,Full-Time,Hybrid,2018-10-24,6.2,66284.97,10,6628.5,72913.47,Needs Improvement,3.4,3.6,3.2,4.2,No,10,4,17,No,Still Employed
EMP-101656,51,Non-Binary,Single,UAE,Master's Degree,27,Marketing,Marketing Analyst,Full-Time,Yes,2024-02-17,0.9,168996.88,0,0.0,168996.88,Meets Expectations,1.9,4.2,2.0,3.4,No,4,3,11,No,Still Employed
EMP-101657,25,Male,Single,United States,Bachelor's Degree,1,Sales,Account Executive,Full-Time,Yes,2023-11-15,1.1,130226.54,5,6511.33,136737.87,Meets Expectations,1.2,3.9,1.6,2.4,No,8,0,27,Yes,Terminated
EMP-101658,58,Female,Widowed,India,Associate Degree,8,Sales,Account Executive,Contract,Hybrid,2023-07-17,1.5,170924.73,25,42731.18,213655.91,Meets Expectations,1.1,4.9,3.0,2.8,Yes,10,0,21,No,Still Employed
EMP-101659,39,Female,Single,Germany,High School,1,Customer Support,Team Lead,Full-Time,No,2023-05-02,1.7,124539.24,25,31134.81,155674.05,Exceeds Expectations,3.5,3.0,1.0,1.3,No,8,4,0,No,Still Employed
EMP-101660,38,Male,Divorced,Germany,PhD,10,Marketing,SEO Specialist,Full-Time,Hybrid,2017-05-31,7.6,158254.39,20,31650.88,189905.27,Exceeds Expectations,4.0,2.5,4.6,4.8,No,4,3,20,No,Still Employed
EMP-101661,51,Male,Divorced,Brazil,Master's Degree,24,Product,Product Analyst,Full-Time,Hybrid,2010-04-12,14.7,118670.71,25,29667.68,148338.39,Exceeds Expectations,1.3,4.3,3.0,4.9,Yes,4,3,15,No,Still Employed
EMP-101662,59,Prefer not to say,Widowed,United Kingdom,High School,6,Sales,Sales Manager,Contract,No,2011-05-09,13.7,85511.14,0,0.0,85511.14,Exceeds Expectations,3.2,2.4,1.3,4.1,Yes,5,4,15,No,Still Employed
EMP-101663,55,Non-Binary,Married,Canada,High School,20,Operations,Logistics Coordinator,Contract,Hybrid,2016-10-07,8.2,114381.13,20,22876.23,137257.36,Exceeds Expectations,4.5,2.8,4.9,2.0,No,0,0,4,No,Still Employed
EMP-101664,59,Prefer not to say,Married,France,High School,3,Engineering,DevOps Engineer,Contract,No,2021-10-10,3.2,119825.62,25,29956.4,149782.02,Meets Expectations,4.0,4.1,4.4,2.8,Yes,0,2,15,No,Still Employed
EMP-101665,56,Non-Binary,Divorced,United States,Associate Degree,22,Sales,VP of Sales,Full-Time,No,2019-09-10,5.3,133705.65,10,13370.57,147076.22,Meets Expectations,3.8,4.3,2.4,3.1,Yes,8,3,20,No,Still Employed
EMP-101666,25,Male,Married,Singapore,Bachelor's Degree,3,Legal,Paralegal,Full-Time,No,2018-05-21,6.6,41656.54,15,6248.48,47905.02,Meets Expectations,3.2,4.3,5.0,2.4,No,10,1,24,No,Still Employed
EMP-101667,35,Male,Widowed,Germany,Bachelor's Degree,9,Engineering,QA Engineer,Remote,No,2022-08-03,2.4,43352.21,5,2167.61,45519.82,Exceeds Expectations,3.5,2.3,3.4,2.0,Yes,10,1,27,No,Still Employed
EMP-101668,62,Male,Divorced,Germany,High School,1,Legal,Attorney,Full-Time,Hybrid,2012-12-18,12.0,118338.83,5,5916.94,124255.77,Meets Expectations,1.9,3.8,2.3,4.0,Yes,8,2,27,No,Still Employed
EMP-101669,50,Female,Divorced,Germany,PhD,10,Finance,Accountant,Full-Time,No,2011-04-16,13.7,113560.65,10,11356.07,124916.72,Exceeds Expectations,3.9,1.9,1.8,2.7,Yes,0,5,18,No,Still Employed
EMP-101670,36,Non-Binary,Single,France,Master's Degree,1,Marketing,Marketing Analyst,Full-Time,No,2012-12-30,12.0,99792.02,5,4989.6,104781.62,Outstanding,1.4,1.9,1.2,4.0,No,6,4,11,Yes,Retired
EMP-101671,51,Female,Single,Australia,Associate Degree,1,HR,HRBP,Part-Time,No,2012-09-14,12.3,35491.58,10,3549.16,39040.74,Exceeds Expectations,2.4,4.2,2.2,2.4,No,4,1,16,No,Still Employed
EMP-101672,52,Female,Divorced,France,Master's Degree,26,Data Science,Data Scientist,Full-Time,Yes,2017-07-08,7.5,85406.15,0,0.0,85406.15,Exceeds Expectations,4.2,2.7,3.1,2.2,No,1,0,6,No,Still Employed
EMP-101673,59,Non-Binary,Widowed,Germany,Master's Degree,17,Operations,Logistics Coordinator,Contract,No,2023-09-14,1.3,137202.54,15,20580.38,157782.92,Exceeds Expectations,4.6,1.6,2.9,3.4,Yes,2,5,0,No,Still Employed
EMP-101674,52,Female,Widowed,Brazil,Associate Degree,30,Customer Support,Team Lead,Full-Time,No,2017-03-30,7.8,156590.78,25,39147.69,195738.47,Exceeds Expectations,3.7,2.0,2.8,3.6,No,1,2,0,No,Still Employed
EMP-101675,44,Non-Binary,Widowed,United Kingdom,Bachelor's Degree,12,Sales,Sales Manager,Contract,Hybrid,2017-04-23,7.7,91236.87,20,18247.37,109484.24,Exceeds Expectations,1.8,2.9,1.6,1.9,No,9,4,8,No,Still Employed
EMP-101676,32,Male,Married,Australia,Master's Degree,8,Sales,BDR,Full-Time,No,2013-10-02,11.3,139806.57,5,6990.33,146796.9,Meets Expectations,2.4,4.4,3.7,4.8,No,10,3,18,No,Still Employed
EMP-101677,60,Male,Widowed,Brazil,Associate Degree,3,HR,Recruiter,Full-Time,Yes,2016-06-29,8.5,164984.4,10,16498.44,181482.84,Outstanding,1.2,2.9,3.3,4.6,Yes,5,0,27,No,Still Employed
EMP-101678,50,Prefer not to say,Widowed,India,Associate Degree,12,Data Science,Data Scientist,Full-Time,No,2014-11-08,10.2,157705.91,0,0.0,157705.91,Exceeds Expectations,4.1,4.9,4.1,2.0,No,8,0,1,No,Still Employed
EMP-101679,59,Female,Single,United States,High School,21,Finance,Financial Analyst,Full-Time,Hybrid,2010-09-13,14.3,56520.89,20,11304.18,67825.07,Exceeds Expectations,2.5,2.5,4.3,2.3,Yes,6,4,16,No,Still Employed
EMP-101680,24,Male,Widowed,Canada,Bachelor's Degree,2,Customer Support,Support Agent,Full-Time,Hybrid,2023-07-11,1.5,91559.14,15,13733.87,105293.01,Meets Expectations,1.3,4.2,4.0,3.3,No,5,2,24,No,Still Employed
EMP-101681,58,Prefer not to say,Divorced,United Kingdom,High School,2,Data Science,ML Engineer,Remote,No,2021-03-16,3.8,90600.25,5,4530.01,95130.26,Meets Expectations,1.6,4.9,2.5,1.5,No,2,1,7,No,Still Employed
